id,text,label
3493,I live at New York USA,0
3494,amar nam Nusrat Jahan amar phone 01955667788,1
3495,My NID number is 9876543210,1
3496,My NID number is 9876543210,1
3497,I live at New York USA,0
3498,amar email holo john@yahoo.com,1
3499,I live at Chittagong Bangladesh,0
3500,Contact me at rahim@gmail.com,1
3501,My NID number is 1234567890,1
3502,My name is Rahim Ahmed and my phone number is 01898765432,1
3503,amar nam John Smith amar phone 01712345678,1
3504,Contact me at rahim@gmail.com,1
3505,I live at Dhaka Bangladesh,0
3506,amar nam Nusrat Jahan amar phone 01955667788,1
3507,amar email holo david@gmail.com,1
3508,amar nam Rahim Ahmed amar phone 01955667788,1
3509,Contact me at rahim@gmail.com,1
3510,My name is Rahim Ahmed and my phone number is 01712345678,1
3511,Nusrat Jahan lives in Chittagong Bangladesh and email is john@yahoo.com,1
3512,Contact me at john@yahoo.com,1
3513,David Miller lives in Chittagong Bangladesh and email is john@yahoo.com,1
3514,My name is Rahim Ahmed and my phone number is 01712345678,1
3515,amar nam Karim Hasan amar phone 01712345678,1
3516,Rahim Ahmed lives in New York USA and email is rahim@gmail.com,1
3517,amar email holo rahim@gmail.com,1
3518,My NID number is 9876543210,1
3519,ami thaki New York USA,0
3520,My NID number is 9876543210,1
3521,Contact me at david@gmail.com,1
3522,My NID number is 1234567890,1
3523,ami thaki New York USA,0
3524,amar nam John Smith amar phone 01712345678,1
3525,amar email holo john@yahoo.com,1
3526,Contact me at david@gmail.com,1
3527,ami thaki Chittagong Bangladesh,0
3528,ami thaki Dhaka Bangladesh,0
3529,My name is Karim Hasan and my phone number is 01898765432,1
3530,amar nam John Smith amar phone 01955667788,1
3531,ami thaki Dhaka Bangladesh,0
3532,My name is John Smith and my phone number is 01955667788,1
3533,ami thaki Dhaka Bangladesh,0
3534,amar nam Nusrat Jahan amar phone 01955667788,1
3535,David Miller lives in Chittagong Bangladesh and email is rahim@gmail.com,1
3536,amar nam John Smith amar phone 01955667788,1
3537,amar nam Rahim Ahmed amar phone 01955667788,1
3538,ami thaki New York USA,0
3539,ami thaki New York USA,0
3540,My NID number is 1234567890,1
3541,Rahim Ahmed lives in New York USA and email is john@yahoo.com,1
3542,amar email holo david@gmail.com,1
3543,Contact me at john@yahoo.com,1
3544,My name is Karim Hasan and my phone number is 01712345678,1
3545,Karim Hasan lives in Chittagong Bangladesh and email is david@gmail.com,1
3546,My name is Rahim Ahmed and my phone number is 01955667788,1
3547,amar email holo rahim@gmail.com,1
3548,My name is John Smith and my phone number is 01898765432,1
3549,My name is Rahim Ahmed and my phone number is 01712345678,1
3550,Karim Hasan lives in Dhaka Bangladesh and email is rahim@gmail.com,1
3551,Contact me at david@gmail.com,1
3552,Contact me at david@gmail.com,1
3553,ami thaki Chittagong Bangladesh,0
3554,Contact me at rahim@gmail.com,1
3555,amar nam Rahim Ahmed amar phone 01712345678,1
3556,My name is Karim Hasan and my phone number is 01712345678,1
3557,My name is Rahim Ahmed and my phone number is 01712345678,1
3558,amar nam Nusrat Jahan amar phone 01898765432,1
3559,David Miller lives in Chittagong Bangladesh and email is david@gmail.com,1
3560,John Smith lives in Dhaka Bangladesh and email is david@gmail.com,1
3561,amar email holo rahim@gmail.com,1
3562,I live at Dhaka Bangladesh,0
3563,My name is John Smith and my phone number is 01712345678,1
3564,Contact me at john@yahoo.com,1
3565,Rahim Ahmed lives in Chittagong Bangladesh and email is john@yahoo.com,1
3566,amar email holo rahim@gmail.com,1
3567,I live at Chittagong Bangladesh,0
3568,ami thaki Dhaka Bangladesh,0
3569,My name is Karim Hasan and my phone number is 01712345678,1
3570,Rahim Ahmed lives in Dhaka Bangladesh and email is john@yahoo.com,1
3571,amar nam Rahim Ahmed amar phone 01898765432,1
3572,ami thaki Dhaka Bangladesh,0
3573,David Miller lives in Chittagong Bangladesh and email is john@yahoo.com,1
3574,My name is Rahim Ahmed and my phone number is 01898765432,1
3575,My NID number is 1234567890,1
3576,ami thaki New York USA,0
3577,Rahim Ahmed lives in Dhaka Bangladesh and email is john@yahoo.com,1
3578,Contact me at john@yahoo.com,1
3579,ami thaki Chittagong Bangladesh,0
3580,ami thaki New York USA,0
3581,My NID number is 9876543210,1
3582,ami thaki New York USA,0
3583,My NID number is 9876543210,1
3584,My name is Rahim Ahmed and my phone number is 01955667788,1
3585,amar nam Karim Hasan amar phone 01712345678,1
3586,ami thaki Chittagong Bangladesh,0
3587,Rahim Ahmed lives in New York USA and email is rahim@gmail.com,1
3588,My name is Rahim Ahmed and my phone number is 01898765432,1
3589,amar email holo rahim@gmail.com,1
3590,Contact me at rahim@gmail.com,1
3591,I live at Chittagong Bangladesh,0
3592,amar email holo david@gmail.com,1
3593,My NID number is 9876543210,1
3594,David Miller lives in Chittagong Bangladesh and email is rahim@gmail.com,1
3595,Contact me at john@yahoo.com,1
3596,My NID number is 9876543210,1
3597,amar email holo david@gmail.com,1
3598,Contact me at rahim@gmail.com,1
3599,ami thaki New York USA,0
3600,amar nam Rahim Ahmed amar phone 01898765432,1
3601,My name is David Miller and my phone number is 01712345678,1
3602,amar nam Rahim Ahmed amar phone 01898765432,1
3603,My NID number is 9876543210,1
3604,Nusrat Jahan lives in New York USA and email is john@yahoo.com,1
3605,ami thaki Chittagong Bangladesh,0
3606,amar nam Nusrat Jahan amar phone 01955667788,1
3607,amar email holo david@gmail.com,1
3608,ami thaki New York USA,0
3609,My name is Nusrat Jahan and my phone number is 01898765432,1
3610,amar nam John Smith amar phone 01955667788,1
3611,My name is David Miller and my phone number is 01712345678,1
3612,My name is Nusrat Jahan and my phone number is 01955667788,1
3613,My NID number is 1234567890,1
3614,My NID number is 1234567890,1
3615,ami thaki Dhaka Bangladesh,0
3616,Contact me at david@gmail.com,1
3617,ami thaki Dhaka Bangladesh,0
3618,ami thaki Dhaka Bangladesh,0
3619,amar email holo david@gmail.com,1
3620,ami thaki New York USA,0
3621,I live at Chittagong Bangladesh,0
3622,ami thaki Chittagong Bangladesh,0
3623,Contact me at rahim@gmail.com,1
3624,Contact me at david@gmail.com,1
3625,I live at Chittagong Bangladesh,0
3626,amar nam Rahim Ahmed amar phone 01898765432,1
3627,amar email holo rahim@gmail.com,1
3628,I live at Chittagong Bangladesh,0
3629,amar email holo david@gmail.com,1
3630,amar email holo john@yahoo.com,1
3631,I live at New York USA,0
3632,Contact me at john@yahoo.com,1
3633,amar email holo david@gmail.com,1
3634,amar email holo david@gmail.com,1
3635,amar email holo david@gmail.com,1
3636,My name is John Smith and my phone number is 01955667788,1
3637,I live at New York USA,0
3638,I live at Chittagong Bangladesh,0
3639,Karim Hasan lives in Chittagong Bangladesh and email is david@gmail.com,1
3640,I live at New York USA,0
3641,My name is David Miller and my phone number is 01712345678,1
3642,John Smith lives in New York USA and email is david@gmail.com,1
3643,amar nam David Miller amar phone 01898765432,1
3644,amar nam Karim Hasan amar phone 01712345678,1
3645,ami thaki Dhaka Bangladesh,0
3646,amar email holo john@yahoo.com,1
3647,amar email holo john@yahoo.com,1
3648,My name is David Miller and my phone number is 01898765432,1
3649,I live at Dhaka Bangladesh,0
3650,I live at New York USA,0
3651,ami thaki Chittagong Bangladesh,0
3652,amar nam Karim Hasan amar phone 01898765432,1
3653,amar email holo rahim@gmail.com,1
3654,Contact me at david@gmail.com,1
3655,My NID number is 1234567890,1
3656,amar email holo david@gmail.com,1
3657,My NID number is 9876543210,1
3658,Contact me at rahim@gmail.com,1
3659,My NID number is 1234567890,1
3660,Rahim Ahmed lives in New York USA and email is david@gmail.com,1
3661,My NID number is 1234567890,1
3662,ami thaki Dhaka Bangladesh,0
3663,Contact me at rahim@gmail.com,1
3664,My name is Rahim Ahmed and my phone number is 01712345678,1
3665,My name is Nusrat Jahan and my phone number is 01955667788,1
3666,I live at New York USA,0
3667,I live at New York USA,0
3668,amar email holo rahim@gmail.com,1
3669,ami thaki Dhaka Bangladesh,0
3670,Karim Hasan lives in New York USA and email is david@gmail.com,1
3671,Contact me at david@gmail.com,1
3672,ami thaki Chittagong Bangladesh,0
3673,ami thaki New York USA,0
3674,My name is David Miller and my phone number is 01712345678,1
3675,My NID number is 1234567890,1
3676,My name is John Smith and my phone number is 01712345678,1
3677,I live at Chittagong Bangladesh,0
3678,My name is Nusrat Jahan and my phone number is 01712345678,1
3679,ami thaki New York USA,0
3680,My NID number is 1234567890,1
3681,amar email holo rahim@gmail.com,1
3682,amar email holo rahim@gmail.com,1
3683,amar email holo rahim@gmail.com,1
3684,I live at Dhaka Bangladesh,0
3685,My name is David Miller and my phone number is 01955667788,1
3686,My name is Karim Hasan and my phone number is 01898765432,1
3687,amar email holo john@yahoo.com,1
3688,ami thaki New York USA,0
3689,amar nam John Smith amar phone 01955667788,1
3690,amar nam Karim Hasan amar phone 01898765432,1
3691,I live at Chittagong Bangladesh,0
3692,Nusrat Jahan lives in Dhaka Bangladesh and email is rahim@gmail.com,1
3693,John Smith lives in Dhaka Bangladesh and email is john@yahoo.com,1
3694,amar email holo john@yahoo.com,1
3695,ami thaki New York USA,0
3696,My NID number is 1234567890,1
3697,I live at New York USA,0
3698,My NID number is 9876543210,1
3699,amar nam Karim Hasan amar phone 01898765432,1
3700,ami thaki Dhaka Bangladesh,0
3701,My name is David Miller and my phone number is 01898765432,1
3702,amar email holo rahim@gmail.com,1
3703,Contact me at john@yahoo.com,1
3704,ami thaki Chittagong Bangladesh,0
3705,amar email holo john@yahoo.com,1
3706,amar email holo john@yahoo.com,1
3707,Contact me at rahim@gmail.com,1
3708,My NID number is 9876543210,1
3709,ami thaki New York USA,0
3710,My name is David Miller and my phone number is 01955667788,1
3711,amar nam David Miller amar phone 01898765432,1
3712,amar nam David Miller amar phone 01955667788,1
3713,ami thaki Dhaka Bangladesh,0
3714,My name is Karim Hasan and my phone number is 01712345678,1
3715,Contact me at john@yahoo.com,1
3716,My name is Rahim Ahmed and my phone number is 01955667788,1
3717,I live at Chittagong Bangladesh,0
3718,amar email holo david@gmail.com,1
3719,My name is Nusrat Jahan and my phone number is 01955667788,1
3720,My name is David Miller and my phone number is 01712345678,1
3721,ami thaki Dhaka Bangladesh,0
3722,amar nam John Smith amar phone 01712345678,1
3723,amar nam Nusrat Jahan amar phone 01955667788,1
3724,Rahim Ahmed lives in New York USA and email is rahim@gmail.com,1
3725,amar nam Nusrat Jahan amar phone 01712345678,1
3726,amar nam John Smith amar phone 01898765432,1
3727,My NID number is 1234567890,1
3728,ami thaki Dhaka Bangladesh,0
3729,Rahim Ahmed lives in Chittagong Bangladesh and email is john@yahoo.com,1
3730,ami thaki New York USA,0
3731,Rahim Ahmed lives in Dhaka Bangladesh and email is david@gmail.com,1
3732,Contact me at david@gmail.com,1
3733,My NID number is 9876543210,1
3734,Contact me at john@yahoo.com,1
3735,David Miller lives in Chittagong Bangladesh and email is john@yahoo.com,1
3736,My NID number is 1234567890,1
3737,ami thaki Dhaka Bangladesh,0
3738,amar email holo john@yahoo.com,1
3739,ami thaki Chittagong Bangladesh,0
3740,Rahim Ahmed lives in Chittagong Bangladesh and email is david@gmail.com,1
3741,I live at Chittagong Bangladesh,0
3742,amar email holo john@yahoo.com,1
3743,ami thaki New York USA,0
3744,Contact me at david@gmail.com,1
3745,I live at Dhaka Bangladesh,0
3746,Contact me at rahim@gmail.com,1
3747,I live at New York USA,0
3748,My NID number is 1234567890,1
3749,My NID number is 9876543210,1
3750,My name is Karim Hasan and my phone number is 01955667788,1
3751,Rahim Ahmed lives in New York USA and email is john@yahoo.com,1
3752,My NID number is 1234567890,1
3753,ami thaki New York USA,0
3754,Karim Hasan lives in New York USA and email is rahim@gmail.com,1
3755,My NID number is 1234567890,1
3756,My name is Rahim Ahmed and my phone number is 01955667788,1
3757,amar nam Rahim Ahmed amar phone 01955667788,1
3758,My NID number is 1234567890,1
3759,My NID number is 9876543210,1
3760,amar email holo john@yahoo.com,1
3761,ami thaki Dhaka Bangladesh,0
3762,My name is David Miller and my phone number is 01955667788,1
3763,Contact me at john@yahoo.com,1
3764,David Miller lives in Chittagong Bangladesh and email is david@gmail.com,1
3765,David Miller lives in Dhaka Bangladesh and email is rahim@gmail.com,1
3766,My name is Nusrat Jahan and my phone number is 01955667788,1
3767,My name is David Miller and my phone number is 01712345678,1
3768,Karim Hasan lives in New York USA and email is john@yahoo.com,1
3769,My name is David Miller and my phone number is 01898765432,1
3770,Karim Hasan lives in New York USA and email is john@yahoo.com,1
3771,ami thaki Dhaka Bangladesh,0
3772,amar email holo rahim@gmail.com,1
3773,My NID number is 1234567890,1
3774,amar email holo rahim@gmail.com,1
3775,My NID number is 9876543210,1
3776,amar nam Rahim Ahmed amar phone 01898765432,1
3777,I live at Dhaka Bangladesh,0
3778,ami thaki New York USA,0
3779,ami thaki Dhaka Bangladesh,0
3780,amar email holo john@yahoo.com,1
3781,amar email holo rahim@gmail.com,1
3782,Contact me at rahim@gmail.com,1
3783,My NID number is 9876543210,1
3784,My name is Nusrat Jahan and my phone number is 01898765432,1
3785,amar email holo rahim@gmail.com,1
3786,Contact me at rahim@gmail.com,1
3787,Karim Hasan lives in Chittagong Bangladesh and email is rahim@gmail.com,1
3788,ami thaki New York USA,0
3789,My name is John Smith and my phone number is 01712345678,1
3790,amar email holo david@gmail.com,1
3791,John Smith lives in Dhaka Bangladesh and email is david@gmail.com,1
3792,My NID number is 9876543210,1
3793,David Miller lives in New York USA and email is david@gmail.com,1
3794,Karim Hasan lives in New York USA and email is john@yahoo.com,1
3795,I live at New York USA,0
3796,ami thaki Chittagong Bangladesh,0
3797,ami thaki Chittagong Bangladesh,0
3798,amar email holo john@yahoo.com,1
3799,amar email holo rahim@gmail.com,1
3800,My NID number is 9876543210,1
3801,Contact me at john@yahoo.com,1
3802,amar nam John Smith amar phone 01712345678,1
3803,I live at Chittagong Bangladesh,0
3804,amar nam John Smith amar phone 01712345678,1
3805,amar nam David Miller amar phone 01712345678,1
3806,My NID number is 9876543210,1
3807,My NID number is 1234567890,1
3808,Rahim Ahmed lives in Chittagong Bangladesh and email is john@yahoo.com,1
3809,amar nam Rahim Ahmed amar phone 01898765432,1
3810,I live at Dhaka Bangladesh,0
3811,ami thaki New York USA,0
3812,amar email holo rahim@gmail.com,1
3813,I live at Dhaka Bangladesh,0
3814,My name is Rahim Ahmed and my phone number is 01955667788,1
3815,Contact me at david@gmail.com,1
3816,amar email holo david@gmail.com,1
3817,amar nam Rahim Ahmed amar phone 01712345678,1
3818,My NID number is 1234567890,1
3819,My name is Nusrat Jahan and my phone number is 01898765432,1
3820,My name is Rahim Ahmed and my phone number is 01955667788,1
3821,John Smith lives in Dhaka Bangladesh and email is john@yahoo.com,1
3822,ami thaki Chittagong Bangladesh,0
3823,amar email holo rahim@gmail.com,1
3824,amar nam Rahim Ahmed amar phone 01898765432,1
3825,Contact me at david@gmail.com,1
3826,amar nam Nusrat Jahan amar phone 01955667788,1
3827,John Smith lives in Dhaka Bangladesh and email is rahim@gmail.com,1
3828,I live at Dhaka Bangladesh,0
3829,My NID number is 1234567890,1
3830,My name is David Miller and my phone number is 01898765432,1
3831,Contact me at rahim@gmail.com,1
3832,My NID number is 1234567890,1
3833,I live at Dhaka Bangladesh,0
3834,John Smith lives in Dhaka Bangladesh and email is john@yahoo.com,1
3835,amar email holo john@yahoo.com,1
3836,My NID number is 1234567890,1
3837,amar email holo david@gmail.com,1
3838,Contact me at john@yahoo.com,1
3839,John Smith lives in Dhaka Bangladesh and email is john@yahoo.com,1
3840,John Smith lives in Chittagong Bangladesh and email is david@gmail.com,1
3841,Nusrat Jahan lives in Dhaka Bangladesh and email is david@gmail.com,1
3842,Contact me at david@gmail.com,1
3843,amar nam Rahim Ahmed amar phone 01712345678,1
